dist|blck|clst|village|pin|dise|name|dist|blck|clst|klpid|name|dise
 DHARWAD              | KUNDAGOL           | URDU KUNDAGOL                      | SAUNSHI                          |581117|29090404904| HPUBS SAUNSHI| dharwad           | kundagol           | urdu kundagol             |37628| HPUBS SAUNSHI                                              |29090404904
 DHARWAD              | KUNDAGOL           | URDU KUNDAGOL                      | SHIRUR                           |581113|29090405002| LPUBS SHIRUR| dharwad           | kundagol           | urdu kundagol             |37629| LPUBS SHIRUR                                               |29090405002
 DHARWAD              | KUNDAGOL           | YELIVAL                            | RAMANAKOPPA                      |580024|29090404401| HPS RAMANAKOPPA| dharwad           | kundagol           | yelival                   |37630| HPS RAMANAKOPPA                                            |29090404401
 DHARWAD              | KUNDAGOL           | YELIVAL                            | JIGALUR                          |581212|29090403001| HPS JIGALUR| dharwad           | kundagol           | yelival                   |37631| HPS JIGALUR                                                |29090403001
 DHARWAD              | KUNDAGOL           | YELIVAL                            | MALALI                           |580024|29090403701| HPS MALALI| dharwad           | kundagol           | yelival                   |37632| HPS MALALI                                                 |29090403701
 DHARWAD              | KUNDAGOL           | YELIVAL                            | BELLIGATTI                       |581205|29090400401| LPS BELLIGATTI| dharwad           | kundagol           | yelival                   |37633| LPS BELLIGATTI                                             |29090400401
 DHARWAD              | KUNDAGOL           | YELIVAL                            | HOSAKATTI                        |580024|29090402701| HPS HOSAKATTI| dharwad           | kundagol           | yelival                   |37634| HPS HOSAKATTI                                              |29090402701
 DHARWAD              | KUNDAGOL           | YELIVAL                            | KUNKUR                           |580024|29090403601| HPS KUNKUR| dharwad           | kundagol           | yelival                   |37635| HPS KUNKUR                                                 |29090403601
 DHARWAD              | KUNDAGOL           | YELIVAL                            | YALIWAL                          |581207|29090405402| MPS YALIVAL| dharwad           | kundagol           | yelival                   |37636| MPS YALIVAL                                                |29090405402
 DHARWAD              | KUNDAGOL           | YELIVAL                            | GURUNAHALLI                      |581212|29090401801| HPS GURUVINAHALLI| dharwad           | kundagol           | yelival                   |37637| HPS GURUVINAHALLI                                          |29090401801
 DHARWAD              | KUNDAGOL           | YELIVAL                            | YALIWAL                          |581207|29090405403| KGS YALIVAL| dharwad           | kundagol           | yelival                   |37638| KGS YALIVAL                                                |29090405403
 DHARWAD              | KUNDAGOL           | YERGUPPI                           | YARAGUPPI                        |580215|29090405503| HPKGS YARAGUPPI| dharwad           | kundagol           | yerguppi                  |37639| HPKGS YARAGUPPI                                            |29090405503
 DHARWAD              | KUNDAGOL           | YERGUPPI                           | YARAGUPPI                        |580215|29090405504| HPKBS YERAGUPPI| dharwad           | kundagol           | yerguppi                  |37640| HPKBS YERAGUPPI                                            |29090405504
 DHARWAD              | KUNDAGOL           | YERGUPPI                           | HIRENARTI                        |581113|29090402501| HPS HIRENARTI| dharwad           | kundagol           | yerguppi                  |37641| HPS HIRENARTI                                              |29090402501
 DHARWAD              | KUNDAGOL           | YERGUPPI                           | BENAKANAHALLI                    |581113|29090400501| HPS BENAKANAHALLI| dharwad           | kundagol           | yerguppi                  |37642| HPS BENAKANAHALLI                                          |29090400501
 DHARWAD              | KUNDAGOL           | YERGUPPI                           | BASAPUR                          |581113|29090400301| HPS BASAPUR| dharwad           | kundagol           | yerguppi                  |37643| HPS BASAPUR                                                |29090400301
 DHARWAD              | KUNDAGOL           | YERGUPPI                           | MULLAHALLI                       |580215|29090404001| LPS MULLAHALLI| dharwad           | kundagol           | yerguppi                  |37644| LPS MULLAHALLI                                             |29090404001
 DHARWAD              | KUNDAGOL           | YERGUPPI                           | CHIKKANARATI                     |581113|29090401301| HPS CHIKKANARTI| dharwad           | kundagol           | yerguppi                  |37645| HPS CHIKKANARTI                                            |29090401301
 DHARWAD              | NAVALGUND          | ANNIGERI 1                         | ANNIGERI                         |582201|29090505908| HPS NO. 4 ANNIGERI| dharwad           | navalgund          | annigeri 1                |37646| HPS NO. 4 ANNIGERI                                         |29090505908
 DHARWAD              | NAVALGUND          | ANNIGERI 1                         | ANNIGERI                         |582201|29090505902| HPS NO. 5 ANNIGERI| dharwad           | navalgund          | annigeri 1                |37647| HPS NO. 5 ANNIGERI                                         |29090505902
 DHARWAD              | NAVALGUND          | ANNIGERI 1                         | ANNIGERI                         |582201|29090505901| LPS NO. 3 ANNIGERI| dharwad           | navalgund          | annigeri 1                |37648| LPS NO. 3 ANNIGERI                                         |29090505901
