       district       |     block_name     |            cluster_name            |           village_name           | pincode | school_code |                       school_name                        
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | NAGUVINA HALLY                   |571438|29220707901| GLPS NAGUVANA HALLY COLONY
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | S.R.PATNA - WARD-1               |571438|29220710101| GHPS SRIRANGA PATNA
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | S.R.PATNA - WARD-10              |571438|29220711001| GHPS EAST EXT.SRIRANGAPATNA
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | S.R.PATNA - WARD-12              |571438|29220711201| GULPGS SRIRANGA PATNA
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | S.R.PATNA - WARD-13              |571438|29220711301| GULPS WELLESLY'S BRIDGE
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | S.R.PATNA - WARD-16              |571438|29220711602| GHPS GANJAM
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | S.R.PATNA - WARD-16              |571438|29220711603| GULPBS GANJAM
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | S.R.PATNA - WARD-16              |571477|29220711601| GULPGS GANJAM
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | S.R.PATNA - WARD-2               |571438|29220710201| GHPS SRIRANGAPATNA GURUBHAVANA
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | S.R.PATNA - WARD-22              |571477|29220712201| GHPS FISHERIES GANJAM
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | S.R.PATNA - WARD-3               |571438|29220710301| GUHPS SRIRANGA PATNA
 MANDYA               | SRIRANGA PATNA     | SRI RANGA PATNA                    | S.R.PATNA - WARD-4               |571438|29220710401| GHPGS SRIRANGA PATNA
 MYSORE               | H.D.KOTE           | ALANAHALLI                         | ALANHALLI                        |570026|29260307601| GHPS,ALANAHALLI
 MYSORE               | H.D.KOTE           | ALANAHALLI                         | ALANHALLI                        |570026|29260307604| GHPS GANGADA HOSA HALLI
 MYSORE               | H.D.KOTE           | ALANAHALLI                         | ALANHALLI                        |570026|29260307605| GHPS H M HALLI
 MYSORE               | H.D.KOTE           | ALANAHALLI                         | ALANHALLI                        |570026|29260307606| GLPS K M HUNDI, ALANHALLI
 MYSORE               | H.D.KOTE           | ALANAHALLI                         | ALANHALLI                        |570026|29260307607| GLPS KOTHEGALA, ALANHALLI
 MYSORE               | H.D.KOTE           | ALANAHALLI                         | ALANHALLI                        |570026|29260307610| GLPS MASANAKUPPE
 MYSORE               | H.D.KOTE           | ALANAHALLI                         | G.B.SARAGUR                      |570026|29260308605| GHPS BETTADA BEEDU
 MYSORE               | H.D.KOTE           | ALANAHALLI                         | G.B.SARAGUR                      |570026|29260308601| GHPS G B SARGUR
 MYSORE               | H.D.KOTE           | ALANAHALLI                         | G.B.SARAGUR                      |570026|29260308602| GHPS KANIYANA HUNDI
 MYSORE               | H.D.KOTE           | ALANAHALLI                         | G.B.SARAGUR                      |570026|29260308606| GLPS GBS MUDDAIAHNA HUNDI
 MYSORE               | H.D.KOTE           | ALANAHALLI                         | G.B.SARAGUR                      |570026|29260308604| GLPS GOLLANA BEDU
 MYSORE               | H.D.KOTE           | ALANAHALLI                         | G.B.SARAGUR                      |570026|29260308603| GLPS KATTE HUNDI
 MYSORE               | H.D.KOTE           | ANNURU                             | ANNUR HOSAHALLI                  |571114|29260303401| GHPS ANNUR HOSAHALLI
 MYSORE               | H.D.KOTE           | ANNURU                             | ANNURU                           |571114|29260303003| GLPS, Chikkerehadi
 MYSORE               | H.D.KOTE           | ANNURU                             | ANNURU GIRIJANA COLONY           |571114|29260323401| GLPS, ANNURGIRIJANA COLONY
 MYSORE               | H.D.KOTE           | ANNURU                             | BEEMANA HALLI                    |571114|29260319003| GLPS MAHADESWARA COLONY
 MYSORE               | H.D.KOTE           | ANNURU                             | BOODANUR                         |571114|29260313402| GLPS NANJIAHNA COLONY
 MYSORE               | H.D.KOTE           | ANNURU                             | HEBBALLA                         |571114|29260313601| GLPS, HEBBALLA, HEBBALLA
 MYSORE               | H.D.KOTE           | ANNURU                             | KOLLE GOWDANA HALLI              |571114|29260305002| GLPS BOCHIKATTE
 MYSORE               | H.D.KOTE           | ANNURU                             | K YADATHORE                      |571114|29260303201| GHPS, K YADATHORE
 MYSORE               | H.D.KOTE           | ANNURU                             | K YADATHORE                      |571114|29260303202| GLPS., K YADATHORE
 MYSORE               | H.D.KOTE           | ANNURU                             | NANJANAYAKANAHALLI               |571114|29260303101| GHPS, NANJANAYAKANAHALLI
 MYSORE               | H.D.KOTE           | ANNURU                             | NANJANAYAKANAHALLI               |571114|29260303102| GLPS GIRIJANA COLONY
 MYSORE               | H.D.KOTE           | ANNURU                             | NANJANAYAKANAHALLI               |571114|29260303103| GLPS N N HALLI BOVI COLONY
 MYSORE               | H.D.KOTE           | ANNURU                             | RAJEGOWDANAHUNDI                 |571114|29260303301| GHPS, RAJEGOWDANAHUNDI
 MYSORE               | H.D.KOTE           | ANNURU                             | UDBUR                            |571114|29260311701| GLPS, UDBUR SHED
 MYSORE               | H.D.KOTE           | ANNURU                             | YALE HUNDI                       |571114|29260319201| GLPS, YALEHUNDI
 MYSORE               | H.D.KOTE           | ANTHARASANTHE                      | ANTHARASANTHE                    |571114|29260309104| GHPS ANTHARASANTHE
 MYSORE               | H.D.KOTE           | ANTHARASANTHE                      | ANTHARASANTHE                    |571114|29260309102| GLPS URDU, ANTHARASANTHE
 MYSORE               | H.D.KOTE           | ANTHARASANTHE                      | ANTHARASANTHE                    |571114|29260309109| GLPS URDU NISHNA
 MYSORE               | H.D.KOTE           | ANTHARASANTHE                      | HOSA HOLALU                      |571114|29260309201| GHPS, HOSA HOLALU
 MYSORE               | H.D.KOTE           | ANTHARASANTHE                      | HOSA MALA                        |571114|29260309501| GHPS, HOSA MALA
 MYSORE               | H.D.KOTE           | ANTHARASANTHE                      | MAGGE                            |571114|29260311401| GHPS, MAGGE, MAGGE
 MYSORE               | H.D.KOTE           | ANTHARASANTHE                      | MALALE                           |571114|29260311301| GHPS, MALALI
 MYSORE               | H.D.KOTE           | ANTHARASANTHE                      | MALALE                           |571114|29260311302| GLPS MARANA HADI
 MYSORE               | H.D.KOTE           | ANTHARASANTHE                      | N.BELTHUR                        |571114|29260311201| GHPS, N.BELTHUR
 MYSORE               | H.D.KOTE           | ANTHARASANTHE                      | NISNA                            |571114|29260309401| GLPS, NISNA A
 MYSORE               | H.D.KOTE           | ANTHARASANTHE                      | SOOGALLI                         |571114|29260309301| GHPS, SOOGALLI, SOOGALLI
 MYSORE               | H.D.KOTE           | ANTHARASANTHE                      | SOOGALLI                         |571114|29260309302| GLPS MG HALLI HADI
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | ANNAGATTI                        |571114|29260316501| GHPS, ANNAGATTI
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | ANNAGATTI                        |571114|29260316503| GLPS LAKSHMIPURA
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | BADANAKUPPE                      |571114|29260330101| GLPS BADANAKUPPE
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | BEECHANAHALLI                    |571116|29260300801| GHPS, BEECHANAHALLI
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | HERE HALLI                       |571114|29260321903| GHPS SHIRAMALLI
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | HERE HALLI                       |571114|29260321907| GLPS SHEERANA HUNDI
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | HERE HALLI                       |571114|29260321914| GLPS SHEERANAHUNDIGATE
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | JEEYARA                          |571114|29260324501| GLPS, JIYARA COLONY
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | MACHARE                          |571114|29260316701| GLPS, MACHHARE
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | MAGUDILU                         |571116|29260301001| GHPS, MAGUDILU, MAGUDILU
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | NERALE                           |571116|29260301102| GHPS, NERALE, NERALE
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | NERALE                           |571114|29260301104| GHPS RAMENHALLI
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | NERALE                           |571116|29260301105| GLPS GANESHANA GUDI
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | NERALE                           |571116|29260301103| GLPS NERLE HOSUR
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | NURALA KUPPE                     |571114|29260316302| GLPS-2, NURALA KUPPE
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | NURALA KUPPE                     |571114|29260316303| GLPS 3 , NURALA KUPPE
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | NURALA KUPPE                     |571114|29260316301| GLPS, NURALA KUPPE
 MYSORE               | H.D.KOTE           | BEECHANA HALLI                     | YALAMATHUR                       |571114|29260322901| GLPS, YALAMATHUR
 MYSORE               | H.D.KOTE           | B.MATAKERE                         | BADIGA                           |571121|29260302401| GHPS, BADIGA, BADIGA
 MYSORE               | H.D.KOTE           | B.MATAKERE                         | BANKAVADI                        |571121|29260302301| GHPS, BANKAVADI
 MYSORE               | H.D.KOTE           | B.MATAKERE                         | BAVIKERE                         |571121|29260330601| GLPS BAVIKERE, BAVIKERE
 MYSORE               | H.D.KOTE           | B.MATAKERE                         | B MATKERE                        |571121|29260302101| GHPS, B MATKERE
 MYSORE               | H.D.KOTE           | B.MATAKERE                         | B MATKERE                        |571121|29260302104| GLPS S.C.COLONY
 MYSORE               | H.D.KOTE           | B.MATAKERE                         | HEEREHALLI                       |571121|29260301402| GLPS, HEEREHALLI
 MYSORE               | H.D.KOTE           | B.MATAKERE                         | HOSAKOTE                         |571121|29260302601| GLPS, HOSAKOTE, HOSAKOTE
 MYSORE               | H.D.KOTE           | B.MATAKERE                         | KADBEGUR                         |571121|29260302501| GHPS, KADBEGUR, KADBEGUR
 MYSORE               | H.D.KOTE           | B.MATAKERE                         | KALLA HALLA                      |571121|29260328801| GLPS, KALLA HALLA
 MYSORE               | H.D.KOTE           | B.MATAKERE                         | KANDALEKE                        |571121|29260329401| GLPS , KANDALIKE
 MYSORE               | H.D.KOTE           | B.MATAKERE                         | KUDAGI                           |571121|29260328401| GLPS, KUDAGI, KUDAGI
 MYSORE               | H.D.KOTE           | B.MATAKERE                         | KURNEGALA                        |571121|29260302701| GLPS, KURNEGALA
 MYSORE               | H.D.KOTE           | B.MATAKERE                         | MOLEYUR                          |571121|29260302201| GHPS, MOLEYUR, MOLEYUR
